"","image1","image2","score"
"4623","s03d2.png","s08d1.png","55.361964065548"
"4624","s03d2.png","s08d2.png","27.5456672878736"
"4625","s03d2.png","s08d3.png","52.1200737444502"
"4626","s03d2.png","s08d4.png","28.594170763197"
"4627","s03d2.png","s08d5.png","46.7025189522594"
"4628","s03d2.png","s08d6.png","48.4063317067003"
"4629","s03d2.png","s08d7.png","46.8050211354115"
"4630","s03d2.png","s08d8.png","51.004800011181"
"4631","s03d2.png","s08d9.png","35.2295973486376"
"4632","s03d2.png","s09d1.png","56.7302158661442"
"4633","s03d2.png","s09d10.png","39.5700396149384"
"4634","s03d2.png","s09d11.png","27.8959465927352"
"4635","s03d2.png","s09d2.png","47.0571360311265"
"4636","s03d2.png","s09d3.png","42.3356567356894"
"4637","s03d2.png","s09d4.png","49.4114350086797"
"4638","s03d2.png","s09d5.png","38.6216219111875"
"4639","s03d2.png","s09d6.png","53.9490612938525"
"4640","s03d2.png","s09d7.png","57.558726120392"
"4641","s03d2.png","s09d8.png","30.9354072049456"
"4642","s03d2.png","s09d9.png","41.3761417393699"
"4643","s03d2.png","s10d1.png","22.6918594036427"
"4644","s03d2.png","s10d2.png","25.9072760624127"
"4645","s03d2.png","s10d3.png","28.6764343737412"
"4646","s03d2.png","s10d4.png","22.4288011373812"
"4647","s03d2.png","s10d5.png","26.8383926723735"
"4648","s03d2.png","s10d6.png","36.6271068465686"
"4649","s03d2.png","s10d7.png","43.181243356596"
"4650","s03d2.png","s10d8.png","43.6909795271526"
"4651","s03d2.png","s10d9.png","29.9209157860419"
"4652","s03d2.png","s11d1.png","31.500710962772"
"4653","s03d2.png","s11d11.png","29.5611799934985"
"4654","s03d2.png","s11d12.png","30.1517858830794"
"4655","s03d2.png","s11d13.png","32.7207636141334"
"4656","s03d2.png","s11d15.png","46.3191506631255"
"4657","s03d2.png","s11d2.png","57.9372330504867"
"4658","s03d2.png","s11d3.png","28.0380839253591"
"4659","s03d2.png","s11d4.png","38.8236821844951"
"4660","s03d2.png","s11d5.png","42.9133272594596"
"4661","s03d2.png","s12d1.png","36.5601548223009"
"4662","s03d2.png","s12d10.png","50.0390375114671"
"4663","s03d2.png","s12d11.png","32.5972716397"
"4664","s03d2.png","s12d2.png","27.5585639247502"
"4665","s03d2.png","s12d3.png","44.8331370282829"
"4666","s03d2.png","s12d4.png","35.1629596256969"
"4667","s03d2.png","s12d6.png","41.0398205010692"
"4668","s03d2.png","s12d7.png","32.9905792639296"
"4669","s03d2.png","s12d8.png","61.8307277790219"
"4670","s03d2.png","s12d9.png","29.5857215111335"
"4671","s03d2.png","s13d1.png","32.1442146934566"
"4672","s03d2.png","s13d2.png","17.4242981643602"
"4673","s03d2.png","s13d3.png","27.3715471030389"
"4674","s03d2.png","s13d4.png","31.9302418370296"
"4675","s03d2.png","s13d5.png","30.2680100463719"
"4676","s03d2.png","s13d6.png","30.5240514459152"
"4677","s03d2.png","s13d7.png","23.3596598498614"
"4678","s03d2.png","s13d8.png","45.2003639913719"
"4679","s03d2.png","s13d9.png","49.2112387208789"
"4680","s03d2.png","s15d1.png","36.7630369664083"
"4681","s03d2.png","s15d10.png","39.8655765311589"
"4682","s03d2.png","s15d11.png","39.0132128552977"
"4683","s03d2.png","s15d2.png","25.7740655551762"
"4684","s03d2.png","s15d3.png","49.2854372630385"
"4685","s03d2.png","s15d4.png","35.1843316169532"
"4686","s03d2.png","s15d5.png","31.4155210857701"
"4687","s03d2.png","s15d6.png","41.1986331004661"
"4688","s03d2.png","s15d7.png","44.0614651070908"
"4689","s03d2.png","s15d8.png","36.2900180484599"
"4690","s03d2.png","s15d9.png","34.0416785041351"
"4691","s03d2.png","s16d1.png","32.1797904030141"
"4692","s03d2.png","s16d2.png","37.0885702796155"
"4693","s03d2.png","s16d3.png","46.5579633064286"
"4694","s03d2.png","s16d4.png","34.9548047172593"
"4695","s03d2.png","s16d5.png","45.9882723091959"
"4696","s03d2.png","s16d6.png","22.6817977087321"
"4697","s03d2.png","s16d7.png","31.2475462172739"
"4698","s03d2.png","s16d8.png","45.8535391686446"
"4699","s03d2.png","s17d1.png","27.5163526727172"
"4700","s03d2.png","s17d2.png","40.730416424706"
"4701","s03d2.png","s17d3.png","47.2972113072999"
"4702","s03d2.png","s17d4.png","43.756338896242"
"4703","s03d2.png","s17d5.png","34.4454460766979"
"4704","s03d2.png","s17d6.png","23.8724239497179"
"4705","s03d2.png","s17d7.png","43.8664917439132"
"4706","s03d2.png","s17d8.png","59.8176750915166"
"4707","s03d2.png","s17d9.png","17.0665011487562"
"4708","s03d2.png","s18d1.png","59.8541739387155"
"4709","s03d2.png","s18d10.png","21.6964624952121"
"4710","s03d2.png","s18d2.png","53.0764153071046"
"4711","s03d2.png","s18d20.png","42.3382967312781"
"4712","s03d2.png","s18d21.png","44.5152954664897"
"4713","s03d2.png","s18d3.png","31.2426079077026"
"4714","s03d2.png","s18d4.png","55.0115416592081"
"4715","s03d2.png","s18d5.png","33.4505564404647"
"4716","s03d2.png","s19d10.png","39.1062007863146"
"4717","s03d2.png","s19d2.png","42.6891476818401"
"4718","s03d2.png","s19d20.png","37.5804323638806"
"4719","s03d2.png","s19d21.png","35.4132384373138"
"4720","s03d2.png","s19d22.png","43.2268987177391"
"4721","s03d2.png","s19d23.png","28.4496403847808"
"4722","s03d2.png","s19d25.png","15.4155749046573"
"4723","s03d2.png","s19d26.png","46.56023588717"
"4724","s03d2.png","s19d3.png","22.2421947909286"
"4725","s03d2.png","s20d1.png","24.9384677824378"
"4726","s03d2.png","s20d10.png","20.5699484689661"
"4727","s03d2.png","s20d2.png","46.9452253130296"
"4728","s03d2.png","s20d24.png","43.9056895367021"
"4729","s03d2.png","s20d3.png","40.279254365962"
"4730","s03d2.png","s20d4.png","36.1696911579698"
"4731","s03d2.png","s20d5.png","27.0650599910383"
"4732","s03d2.png","s20d6.png","24.5320070289505"
"4733","s03d2.png","s20d7.png","12.9587605334868"
"4734","s03d2.png","s20d8.png","29.5199247995852"
"4735","s03d2.png","s20d9.png","28.2168024153989"
"4736","s03d2.png","s22d1.png","23.2252852597299"
"4737","s03d2.png","s22d10.png","41.5020040043885"
"4738","s03d2.png","s22d2.png","25.9848691496199"
"4739","s03d2.png","s22d3.png","26.253077806276"
"4740","s03d2.png","s22d4.png","37.641339427423"
"4741","s03d2.png","s22d5.png","26.3795080860366"
"4742","s03d2.png","s22d6.png","18.118243558604"
"4743","s03d2.png","s22d7.png","31.2274966503174"
"4744","s03d2.png","s22d8.png","33.949157309635"
"4745","s03d2.png","s22d9.png","28.9340248248605"
"4746","s03d2.png","s23d1.png","26.0624779358569"
"4747","s03d2.png","s23d2.png","46.5265568297794"
"4748","s03d2.png","s23d3.png","47.3110907556076"
"4749","s03d2.png","s23d4.png","45.7410266426915"
"4750","s03d2.png","s23d5.png","32.6134420015543"
"4751","s03d2.png","s23d6.png","45.95290662889"
"4752","s03d2.png","s23d7.png","56.4866399269093"
"4753","s03d2.png","s23d8.png","52.4960722984352"
"4754","s03d2.png","s23d9.png","36.9167049188009"
"4755","s03d2.png","s24d1.png","29.9769368391406"
"4756","s03d2.png","s24d10.png","48.1122931567588"
"4757","s03d2.png","s24d11.png","52.9421101332963"
"4758","s03d2.png","s24d12.png","58.843941093556"
"4759","s03d2.png","s24d13.png","47.085690331504"
"4760","s03d2.png","s24d2.png","49.5513581948986"
"4761","s03d2.png","s24d3.png","58.9010152070667"
"4762","s03d2.png","s24d5.png","47.3303310805558"
"4763","s03d2.png","s24d6.png","42.5985033900833"
"4764","s03d2.png","s24d7.png","50.4328827522005"
"4765","s03d2.png","s24d8.png","58.9010152070667"
"4766","s03d2.png","s24d9.png","39.8945401699877"
"4767","s03d2.png","s25d1.png","25.4903468099364"
"4768","s03d2.png","s25d2.png","51.5181691508331"
"4769","s03d2.png","s25d3.png","36.0800510621137"
"4770","s03d2.png","s25d4.png","41.9957682748905"
"4771","s03d2.png","s25d5.png","52.0769997137907"
"4772","s03d2.png","s25d6.png","37.1645201881394"
"4773","s03d2.png","s25d7.png","43.3245216267854"
"4774","s03d2.png","s25d8.png","46.7270174224589"
"4775","s03d2.png","s25d9.png","45.1894258262333"
"4776","s03d2.png","s26d1.png","34.3732575272397"
"4777","s03d2.png","s26d10.png","38.4580521607282"
"4778","s03d2.png","s26d11.png","43.4252981606429"
"4779","s03d2.png","s26d2.png","51.6783600953532"
"4780","s03d2.png","s26d3.png","32.8977701418039"
"4781","s03d2.png","s26d4.png","34.0868470235873"
"4782","s03d2.png","s26d5.png","52.7510740321041"
"4783","s03d2.png","s26d6.png","40.1925659434196"
"4784","s03d2.png","s26d7.png","41.4938356649008"
"4785","s03d2.png","s26d8.png","26.3018867350519"
"4786","s03d2.png","s26d9.png","30.9960041116939"
"4787","s03d3.png","s03d4.png","26.5744095708224"
"4788","s03d3.png","s03d5.png","22.9822686018459"
"4789","s03d3.png","s03d6.png","34.926437882026"
"4790","s03d3.png","s03d7.png","18.2058735477502"
"4791","s03d3.png","s03d8.png","18.3446162773202"
"4792","s03d3.png","s04d1.png","32.2510191506374"
"4793","s03d3.png","s04d10.png","41.945152991631"
"4794","s03d3.png","s04d2.png","48.8248763442636"
"4795","s03d3.png","s04d3.png","32.5218795851693"
"4796","s03d3.png","s04d4.png","38.5742452925698"
"4797","s03d3.png","s04d5.png","30.2572391420521"
"4798","s03d3.png","s04d6.png","43.5229636805862"
"4799","s03d3.png","s04d7.png","26.7362588522679"
"4800","s03d3.png","s04d8.png","22.9963658885791"
"4801","s03d3.png","s04d9.png","39.3331603425911"
"4802","s03d3.png","s05d1.png","21.3346240530357"
"4803","s03d3.png","s05d10.png","41.3398555979186"
"4804","s03d3.png","s05d2.png","36.0496532730473"
"4805","s03d3.png","s05d3.png","33.0021538135131"
"4806","s03d3.png","s05d4.png","25.4884729408347"
"4807","s03d3.png","s05d5.png","41.5408091429881"
"4808","s03d3.png","s05d6.png","30.4336063773622"
"4809","s03d3.png","s05d7.png","38.8861420955649"
"4810","s03d3.png","s05d8.png","44.7227750457255"
"4811","s03d3.png","s05d9.png","33.4407394817605"
"4812","s03d3.png","s06d1.png","41.1034620391901"
"4813","s03d3.png","s06d10.png","34.6797971626284"
"4814","s03d3.png","s06d2.png","44.9616780495941"
"4815","s03d3.png","s06d3.png","48.7409815880992"
"4816","s03d3.png","s06d4.png","33.2487587902012"
"4817","s03d3.png","s06d5.png","40.4888466711837"
"4818","s03d3.png","s06d6.png","31.03829847567"
"4819","s03d3.png","s06d7.png","36.4837623561338"
"4820","s03d3.png","s06d8.png","38.4162081839687"
"4821","s03d3.png","s06d9.png","37.2432170555563"
"4822","s03d3.png","s07d11.png","27.9366277703156"
"4823","s03d3.png","s07d2.png","34.8191014329528"
"4824","s03d3.png","s07d20.png","22.2326709468924"
"4825","s03d3.png","s07d21.png","47.4253946607797"
"4826","s03d3.png","s07d3.png","19.3474812450463"
"4827","s03d3.png","s07d4.png","45.5927857484743"
"4828","s03d3.png","s07d5.png","27.2910892416514"
"4829","s03d3.png","s08d1.png","52.044251567235"
"4830","s03d3.png","s08d2.png","20.8368248729043"
"4831","s03d3.png","s08d3.png","45.5025093917809"
"4832","s03d3.png","s08d4.png","21.9522130199256"
"4833","s03d3.png","s08d5.png","35.4697354888092"
"4834","s03d3.png","s08d6.png","35.7803244435014"
"4835","s03d3.png","s08d7.png","35.5722376719613"
"4836","s03d3.png","s08d8.png","39.7720165477307"
"4837","s03d3.png","s08d9.png","25.2960012367907"
"4838","s03d3.png","s09d1.png","52.3705186952247"
"4839","s03d3.png","s09d10.png","31.6250667611285"
"4840","s03d3.png","s09d11.png","22.5782589343799"
"4841","s03d3.png","s09d2.png","38.2881620805013"
"4842","s03d3.png","s09d3.png","45.5341947737272"
"4843","s03d3.png","s09d4.png","41.6450890139837"
"4844","s03d3.png","s09d5.png","26.082532445091"
"4845","s03d3.png","s09d6.png","53.4581602483508"
"4846","s03d3.png","s09d7.png","46.3259426569418"
"4847","s03d3.png","s09d8.png","35.524606037752"
"4848","s03d3.png","s09d9.png","32.1968273390147"
"4849","s03d3.png","s10d1.png","21.6543273680039"
"4850","s03d3.png","s10d2.png","25.9691379560125"
"4851","s03d3.png","s10d3.png","24.9963011373301"
"4852","s03d3.png","s10d4.png","16.9493528092253"
"4853","s03d3.png","s10d5.png","20.6664105834419"
"4854","s03d3.png","s10d6.png","32.731787523447"
"4855","s03d3.png","s10d7.png","38.9836567196292"
"4856","s03d3.png","s10d8.png","42.4599559494226"
"4857","s03d3.png","s10d9.png","26.9310453963974"
"4858","s03d3.png","s11d1.png","32.4376223310525"
"4859","s03d3.png","s11d11.png","20.1809860315238"
"4860","s03d3.png","s11d12.png","20.0111240932005"
"4861","s03d3.png","s11d13.png","24.6490130942931"
"4862","s03d3.png","s11d15.png","38.3741778093156"
"4863","s03d3.png","s11d2.png","57.7386119561871"
"4864","s03d3.png","s11d3.png","21.1223010558846"
"4865","s03d3.png","s11d4.png","32.0124126290301"
"4866","s03d3.png","s11d5.png","36.6400392031534"
"4867","s03d3.png","s12d1.png","32.2494358524215"
"4868","s03d3.png","s12d10.png","41.4839569608352"
"4869","s03d3.png","s12d11.png","27.6119336073339"
"4870","s03d3.png","s12d2.png","19.222849194391"
"4871","s03d3.png","s12d3.png","32.0997412767492"
"4872","s03d3.png","s12d4.png","25.9992429007545"
"4873","s03d3.png","s12d6.png","33.2696682999905"
"4874","s03d3.png","s12d7.png","24.8061627376403"
"4875","s03d3.png","s12d8.png","67.0707201864926"
"4876","s03d3.png","s12d9.png","27.3591273899794"
"4877","s03d3.png","s13d1.png","24.3778686987605"
"4878","s03d3.png","s13d2.png","13.0295778043797"
"4879","s03d3.png","s13d3.png","31.0665432667115"
"4880","s03d3.png","s13d4.png","24.5118056691418"
"4881","s03d3.png","s13d5.png","32.1190923143648"
"4882","s03d3.png","s13d6.png","23.5082601546005"
"4883","s03d3.png","s13d7.png","19.7617124547023"
"4884","s03d3.png","s13d8.png","39.5206464610743"
"4885","s03d3.png","s13d9.png","37.9784552574287"
"4886","s03d3.png","s15d1.png","25.5302535029581"
"4887","s03d3.png","s15d10.png","48.7695066152341"
"4888","s03d3.png","s15d11.png","29.9021937762526"
"4889","s03d3.png","s15d2.png","21.9215806447065"
"4890","s03d3.png","s15d3.png","41.3404644092285"
"4891","s03d3.png","s15d4.png","23.951548153503"
"4892","s03d3.png","s15d5.png","21.2855354434645"
"4893","s03d3.png","s15d6.png","29.9658496370159"
"4894","s03d3.png","s15d7.png","40.1446401099438"
"4895","s03d3.png","s15d8.png","41.7275106637809"
"4896","s03d3.png","s15d9.png","26.0967056503251"
"4897","s03d3.png","s16d1.png","24.6588567882476"
"4898","s03d3.png","s16d2.png","30.3657770941931"
"4899","s03d3.png","s16d3.png","49.2054101541559"
"4900","s03d3.png","s16d4.png","29.1154254869462"
"4901","s03d3.png","s16d5.png","38.7824547210544"
"4902","s03d3.png","s16d6.png","23.3547311033246"
"4903","s03d3.png","s16d7.png","22.1839720691051"
"4904","s03d3.png","s16d8.png","34.6207557051944"
"4905","s03d3.png","s17d1.png","19.7490305012837"
"4906","s03d3.png","s17d2.png","36.942262336982"
"4907","s03d3.png","s17d3.png","38.0302530245204"
"4908","s03d3.png","s17d4.png","35.6781629123451"
"4909","s03d3.png","s17d5.png","28.6038689222124"
"4910","s03d3.png","s17d6.png","13.0109854230308"
"4911","s03d3.png","s17d7.png","31.9633261166919"
"4912","s03d3.png","s17d8.png","64.3081577692445"
"4913","s03d3.png","s17d9.png","14.7620324405542"
"4914","s03d3.png","s18d1.png","50.8066643854124"
"4915","s03d3.png","s18d10.png","14.1565490338434"
"4916","s03d3.png","s18d2.png","45.1314424532947"
"4917","s03d3.png","s18d20.png","41.0310704288268"
"4918","s03d3.png","s18d21.png","31.9378389186904"
"4919","s03d3.png","s18d3.png","32.5904130284975"
"4920","s03d3.png","s18d4.png","42.2781459076744"
"4921","s03d3.png","s18d5.png","28.1177979425727"
"4922","s03d3.png","s19d10.png","26.6886014267876"
"4923","s03d3.png","s19d2.png","31.4596438247235"
"4924","s03d3.png","s19d20.png","43.4660013816088"
"4925","s03d3.png","s19d21.png","34.7866694339226"
"4926","s03d3.png","s19d22.png","36.315497554065"
"4927","s03d3.png","s19d23.png","21.9772079686085"
"4928","s03d3.png","s19d25.png","12.4721411190043"
"4929","s03d3.png","s19d26.png","38.6251674195321"
"4930","s03d3.png","s19d3.png","18.8056586216388"
"4931","s03d3.png","s20d1.png","24.6685526888117"
"4932","s03d3.png","s20d10.png","20.9785284454381"
"4933","s03d3.png","s20d2.png","35.188985443777"
"4934","s03d3.png","s20d24.png","35.9607166828921"
"4935","s03d3.png","s20d3.png","31.310181404569"
"4936","s03d3.png","s20d4.png","28.4944317786458"
"4937","s03d3.png","s20d5.png","24.4932397879788"
"4938","s03d3.png","s20d6.png","20.7060929450942"
"4939","s03d3.png","s20d7.png","18.3544946045172"
"4940","s03d3.png","s20d8.png","30.7785684042233"
"4941","s03d3.png","s20d9.png","24.4445980559423"
"4942","s03d3.png","s22d1.png","18.0798767941688"
"4943","s03d3.png","s22d10.png","34.4205782362503"
"4944","s03d3.png","s22d2.png","16.727114698124"
"4945","s03d3.png","s22d3.png","24.3002554513085"
"4946","s03d3.png","s22d4.png","31.2737326273007"
"4947","s03d3.png","s22d5.png","19.1403362357925"
"4948","s03d3.png","s22d6.png","9.26633131378899"
"4949","s03d3.png","s22d7.png","18.8534722987323"
"4950","s03d3.png","s22d8.png","26.9096333893023"
"4951","s03d3.png","s22d9.png","23.244919735177"
"4952","s03d3.png","s23d1.png","19.1393786573852"
"4953","s03d3.png","s23d2.png","33.7931610782457"
"4954","s03d3.png","s23d3.png","36.4416385369713"
"4955","s03d3.png","s23d4.png","34.6641823829756"
"4956","s03d3.png","s23d5.png","25.3176043454112"
"4957","s03d3.png","s23d6.png","36.6859483461105"
"4958","s03d3.png","s23d7.png","43.90918337911"
"4959","s03d3.png","s23d8.png","39.7626765469015"
"4960","s03d3.png","s23d9.png","27.6019184890365"
"4961","s03d3.png","s24d1.png","22.5287707456058"
"4962","s03d3.png","s24d10.png","35.3788974052251"
"4963","s03d3.png","s24d11.png","40.2087143817627"
"4964","s03d3.png","s24d12.png","46.2664845457567"
"4965","s03d3.png","s24d13.png","35.8529068680538"
"4966","s03d3.png","s24d2.png","36.8179624433649"
"4967","s03d3.png","s24d3.png","46.3235586592674"
"4968","s03d3.png","s24d5.png","37.3705304114644"
"4969","s03d3.png","s24d6.png","33.3315451073039"
"4970","s03d3.png","s24d7.png","37.6994870006669"
"4971","s03d3.png","s24d8.png","46.3235586592674"
"4972","s03d3.png","s24d9.png","32.6333996237979"
"4973","s03d3.png","s25d1.png","22.9324309797181"
"4974","s03d3.png","s25d2.png","50.081900413779"
"4975","s03d3.png","s25d3.png","32.2131946106622"
"4976","s03d3.png","s25d4.png","39.6124896002433"
"4977","s03d3.png","s25d5.png","53.6653840190582"
"4978","s03d3.png","s25d6.png","32.6859848030836"
"4979","s03d3.png","s25d7.png","41.4384426019653"
"4980","s03d3.png","s25d8.png","41.0688726311619"
"4981","s03d3.png","s25d9.png","43.0036473594363"
"4982","s03d3.png","s26d1.png","24.5959731644525"
"4983","s03d3.png","s26d10.png","26.894555506308"
"4984","s03d3.png","s26d11.png","35.8148913696812"
"4985","s03d3.png","s26d2.png","44.8033685884738"
"4986","s03d3.png","s26d3.png","25.2839802717399"
"4987","s03d3.png","s26d4.png","26.1418741697773"
"4988","s03d3.png","s26d5.png","43.4841157493246"
"4989","s03d3.png","s26d6.png","29.7392312326459"
"4990","s03d3.png","s26d7.png","33.7274896702048"
"4991","s03d3.png","s26d8.png","20.3872943840422"
"4992","s03d3.png","s26d9.png","26.7431942994404"
"4993","s03d4.png","s03d5.png","14.5121085147347"
"4994","s03d4.png","s03d6.png","44.7306044302141"
"4995","s03d4.png","s03d7.png","16.9188059185092"
"4996","s03d4.png","s03d8.png","35.7907367614398"
"4997","s03d4.png","s04d1.png","43.5073040320675"
"4998","s03d4.png","s04d10.png","54.8125380143138"
"4999","s03d4.png","s04d2.png","63.4404271195031"
"5000","s03d4.png","s04d3.png","48.8486709643818"
"5001","s03d4.png","s04d4.png","55.8820357067714"
"5002","s03d4.png","s04d5.png","29.8908940551191"
"5003","s03d4.png","s04d6.png","36.3907775782219"
"5004","s03d4.png","s04d7.png","31.8218411263392"
"5005","s03d4.png","s04d8.png","22.8728951557169"
"5006","s03d4.png","s04d9.png","60.5854804903684"
"5007","s03d4.png","s05d1.png","30.5486427412395"
"5008","s03d4.png","s05d10.png","57.5107026144243"
"5009","s03d4.png","s05d2.png","45.4939757640971"
"5010","s03d4.png","s05d3.png","35.1496517798399"
"5011","s03d4.png","s05d4.png","26.4712579028547"
"5012","s03d4.png","s05d5.png","60.2838529410312"
"5013","s03d4.png","s05d6.png","34.0459754496296"
"5014","s03d4.png","s05d7.png","38.5562866675701"
"5015","s03d4.png","s05d8.png","52.3012080614966"
"5016","s03d4.png","s05d9.png","44.9020987139458"
"5017","s03d4.png","s06d1.png","20.7357060665981"
"5018","s03d4.png","s06d10.png","21.3994429155353"
"5019","s03d4.png","s06d2.png","23.5743559061591"
"5020","s03d4.png","s06d3.png","28.5339668944971"
"5021","s03d4.png","s06d4.png","19.3839892192589"
"5022","s03d4.png","s06d5.png","20.875778139197"
"5023","s03d4.png","s06d6.png","20.2645165922987"
"5024","s03d4.png","s06d7.png","26.2862386490005"
"5025","s03d4.png","s06d8.png","17.7231866443734"
"5026","s03d4.png","s06d9.png","20.8990121282904"
"5027","s03d4.png","s07d11.png","15.8937641800762"
"5028","s03d4.png","s07d2.png","36.0759990981333"
"5029","s03d4.png","s07d20.png","22.7977059365227"
"5030","s03d4.png","s07d21.png","39.5116005893442"
"5031","s03d4.png","s07d3.png","28.9499709521883"
"5032","s03d4.png","s07d4.png","21.5164365868749"
"5033","s03d4.png","s07d5.png","17.4139436506186"
"5034","s03d4.png","s08d1.png","36.2916788284242"
"5035","s03d4.png","s08d2.png","16.7682160259939"
"5036","s03d4.png","s08d3.png","62.9912883586967"
"5037","s03d4.png","s08d4.png","39.3704824741396"
"5038","s03d4.png","s08d5.png","22.4711859103196"
"5039","s03d4.png","s08d6.png","39.678807008454"
"5040","s03d4.png","s08d7.png","26.553856072382"
"5041","s03d4.png","s08d8.png","34.0122334344553"
"5042","s03d4.png","s08d9.png","27.258322750313"
"5043","s03d4.png","s09d1.png","33.6763183000858"
"5044","s03d4.png","s09d10.png","29.4628933435682"
"5045","s03d4.png","s09d11.png","49.1526685052022"
"5046","s03d4.png","s09d2.png","20.8380077622032"
"5047","s03d4.png","s09d3.png","40.7258913169373"
"5048","s03d4.png","s09d4.png","43.6953850193662"
"5049","s03d4.png","s09d5.png","38.7646508883242"
"5050","s03d4.png","s09d6.png","35.8281301156607"
"5051","s03d4.png","s09d7.png","41.5471290289993"
"5052","s03d4.png","s09d8.png","27.8162328157816"
"5053","s03d4.png","s09d9.png","48.4336177848596"
"5054","s03d4.png","s10d1.png","19.8854161602634"
"5055","s03d4.png","s10d2.png","37.8470574578498"
"5056","s03d4.png","s10d3.png","48.0795506437093"
"5057","s03d4.png","s10d4.png","30.2376482605767"
"5058","s03d4.png","s10d5.png","39.7984196206299"
"5059","s03d4.png","s10d6.png","53.0331549870013"
"5060","s03d4.png","s10d7.png","60.7198093441107"
"5061","s03d4.png","s10d8.png","40.0358657933587"
"5062","s03d4.png","s10d9.png","51.1903160673443"
"5063","s03d4.png","s11d1.png","19.1916132346454"
"5064","s03d4.png","s11d11.png","12.6290148383398"
"5065","s03d4.png","s11d12.png","30.81804190168"
"5066","s03d4.png","s11d13.png","32.4627127454603"
"5067","s03d4.png","s11d15.png","35.1915166285672"
"5068","s03d4.png","s11d2.png","38.6100511133206"
"5069","s03d4.png","s11d3.png","25.7293844102545"
"5070","s03d4.png","s11d4.png","49.3740212486215"
"5071","s03d4.png","s11d5.png","57.5686144996669"
"5072","s03d4.png","s12d1.png","52.2976685595218"
"5073","s03d4.png","s12d10.png","31.5241399099716"
"5074","s03d4.png","s12d11.png","47.4175408810701"
"5075","s03d4.png","s12d2.png","18.8128584733187"
"5076","s03d4.png","s12d3.png","45.2066485916031"
"5077","s03d4.png","s12d4.png","21.8506668363414"
"5078","s03d4.png","s12d6.png","47.1277023323144"
"5079","s03d4.png","s12d7.png","19.454859062934"
"5080","s03d4.png","s12d8.png","47.8818246135242"
"5081","s03d4.png","s12d9.png","29.2307368472276"
"5082","s03d4.png","s13d1.png","37.8712824004091"
"5083","s03d4.png","s13d2.png","25.3881816870833"
"5084","s03d4.png","s13d3.png","29.7698367836258"
"5085","s03d4.png","s13d4.png","44.7017361837395"
"5086","s03d4.png","s13d5.png","46.5938346577314"
"5087","s03d4.png","s13d6.png","39.3610810016255"
"5088","s03d4.png","s13d7.png","21.384223322428"
"5089","s03d4.png","s13d8.png","60.0289206927207"
"5090","s03d4.png","s13d9.png","31.6770152264257"
"5091","s03d4.png","s15d1.png","30.8586062212651"
"5092","s03d4.png","s15d10.png","44.7894676059939"
"5093","s03d4.png","s15d11.png","47.0721419878397"
"5094","s03d4.png","s15d2.png","13.5346183714529"
"5095","s03d4.png","s15d3.png","26.2613837224042"
"5096","s03d4.png","s15d4.png","28.1896548495746"
"5097","s03d4.png","s15d5.png","23.171519997868"
"5098","s03d4.png","s15d6.png","24.156989644358"
"5099","s03d4.png","s15d7.png","20.6109755748212"
"5100","s03d4.png","s15d8.png","38.5052298520806"
"5101","s03d4.png","s15d9.png","27.4728878531794"
"5102","s03d4.png","s16d1.png","46.3913504600351"
"5103","s03d4.png","s16d2.png","13.9243138698124"
"5104","s03d4.png","s16d3.png","42.0473652135192"
"5105","s03d4.png","s16d4.png","55.6898350577685"
"5106","s03d4.png","s16d5.png","56.2903910946236"
"5107","s03d4.png","s16d6.png","22.462578277944"
"5108","s03d4.png","s16d7.png","24.9219252096242"
"5109","s03d4.png","s16d8.png","31.6312534054317"
"5110","s03d4.png","s17d1.png","27.1288746554205"
"5111","s03d4.png","s17d2.png","56.9088640355766"
"5112","s03d4.png","s17d3.png","52.1872443732244"
"5113","s03d4.png","s17d4.png","57.3944650323159"
"5114","s03d4.png","s17d5.png","22.954021790188"
"5115","s03d4.png","s17d6.png","21.2049981850857"
"5116","s03d4.png","s17d7.png","49.3927688068955"
"5117","s03d4.png","s17d8.png","41.9785904116178"
"5118","s03d4.png","s17d9.png","36.9095101581246"
"5119","s03d4.png","s18d1.png","67.9107177551314"
"5120","s03d4.png","s18d10.png","36.2935097640853"
"5121","s03d4.png","s18d2.png","28.7258507553133"
"5122","s03d4.png","s18d20.png","25.3998972527813"
"5123","s03d4.png","s18d21.png","46.0176588782224"
"5124","s03d4.png","s18d3.png","29.2152070918414"
"5125","s03d4.png","s18d4.png","56.4090026578908"
"5126","s03d4.png","s18d5.png","28.1425138065141"
"5127","s03d4.png","s19d10.png","40.5558590838263"
"5128","s03d4.png","s19d2.png","37.9544668480375"
"5129","s03d4.png","s19d20.png","41.4277390390662"
"5130","s03d4.png","s19d21.png","25.5299224255547"
"5131","s03d4.png","s19d22.png","27.0383489208515"
"5132","s03d4.png","s19d23.png","18.7064862469738"
"5133","s03d4.png","s19d25.png","32.324328325128"
"5134","s03d4.png","s19d26.png","37.5942977516841"
"5135","s03d4.png","s19d3.png","16.7799428350619"
"5136","s03d4.png","s20d1.png","31.4797175669052"
"5137","s03d4.png","s20d10.png","28.7799352731151"
"5138","s03d4.png","s20d2.png","45.4822182510738"
"5139","s03d4.png","s20d24.png","30.1970776979633"
"5140","s03d4.png","s20d3.png","43.9651261886501"
"5141","s03d4.png","s20d4.png","34.5050863058411"
